'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'5/6/2004', 48.27, 205.0, 28.80020499999955, 9895.35, 9924.150205, -16830.95306030613
'5/7/2004', 47.150002, 205.0, 28.80020499999955, 9665.75041, 9694.550615, -17060.552650306126
'5/10/2004', 46.220001, 205.0, 28.80020499999955, 9475.100205, 9503.90041, -17251.202855306125
'5/11/2004', 46.93, 205.0, 28.80020499999955, 9620.65, 9649.450205, -17105.653060306126
'5/12/2004', 47.060001, 205.0, 28.80020499999955, 9647.300205, 9676.10041, -17079.002855306127
'5/13/2004', 46.869999, 205.0, 28.80020499999955, 9608.349795, 9637.15, -17117.953265306125
'5/14/2004', 46.669998, 205.0, 28.80020499999955, 9567.34959, 9596.149795, -17158.95347030613
'5/17/2004', 46.099998, 205.0, 28.80020499999955, 9450.49959, 9479.299794999999, -17275.803470306128
'5/18/2004', 46.52, 205.0, 28.80020499999955, 9536.6, 9565.400205, -17189.70306030613
'5/19/2004', 46.43, 205.0, 28.80020499999955, 9518.15, 9546.950205, -17208.153060306126
'5/20/2004', 46.549999, 205.0, 28.80020499999955, 9542.749795, 9571.55, -17183.553265306127
'5/21/2004', 46.919998, 205.0, 28.80020499999955, 9618.59959, 9647.399795, -17107.70347030613
'5/24/2004', 47.419998, 205.0, 28.80020499999955, 9721.09959, 9749.899795, -17005.20347030613
'5/25/2004', 48.509998, 205.0, 28.80020499999955, 9944.54959, 9973.349795, -16781.753470306125
'5/26/2004', 48.709999, 205.0, 28.80020499999955, 9985.549795, 10014.35, -16740.753265306128
'5/27/2004', 48.77, 205.0, 28.80020499999955, 9997.85, 10026.650205, -16728.45306030613
'5/28/2004', 49.040001, 205.0, 28.80020499999955, 10053.200205, 10082.000409999999, -16673.102855306126
'6/1/2004', 49.27, 205.0, 28.80020499999955, 10100.35, 10129.150205, -16625.95306030613
'6/2/2004', 49.27, 205.0, 28.80020499999955, 10100.35, 10129.150205, -16625.95306030613
'6/3/2004', 48.599998, 205.0, 28.80020499999955, 9962.99959, 9991.799794999999, -16763.303470306128
'6/4/2004', 48.860001, 205.0, 28.80020499999955, 10016.300205, 10045.10041, -16710.002855306127
'6/7/2004', 49.639999, 205.0, 28.80020499999955, 10176.199795, 10205.0, -16550.103265306127
'6/8/2004', 49.740002, 205.0, 28.80020499999955, 10196.70041, 10225.500614999999, -16529.60265030613
'6/9/2004', 49.139999, 205.0, 28.80020499999955, 10073.699795, 10102.5, -16652.603265306127
'6/10/2004', 48.93, 205.0, 28.80020499999955, 10030.65, 10059.450205, -16695.653060306126
'6/14/2004', 48.380001, 205.0, 28.80020499999955, 9917.900205, 9946.70041, -16808.40285530613
'6/15/2004', 48.93, 205.0, 28.80020499999955, 10030.65, 10059.450205, -16695.653060306126
'6/16/2004', 48.990002, 205.0, 28.80020499999955, 10042.95041, 10071.750614999999, -16683.35265030613
'6/17/2004', 49.169998, 205.0, 28.80020499999955, 10079.84959, 10108.649795, -16646.45347030613
'6/18/2004', 49.299999, 205.0, 28.80020499999955, 10106.499795, 10135.3, -16619.803265306127
'6/21/2004', 49.450001, 205.0, 28.80020499999955, 10137.250205, 10166.05041, -16589.052855306127
'6/22/2004', 49.470001, 205.0, 28.80020499999955, 10141.350205, 10170.15041, -16584.952855306125
'6/23/2004', 50.119999, 205.0, 28.80020499999955, 10274.599795, 10303.4, -16451.703265306125
'6/24/2004', 50.0, 205.0, 28.80020499999955, 10250.0, 10278.800205, -16476.303060306127
'6/25/2004', 50.48, 205.0, 28.80020499999955, 10348.4, 10377.200205, -16377.903060306127
'6/28/2004', 50.150002, 205.0, 28.80020499999955, 10280.75041, 10309.550615, -16445.552650306126
'6/29/2004', 50.490002, 205.0, 28.80020499999955, 10350.45041, 10379.250614999999, -16375.852650306128
'6/30/2004', 50.889999, 205.0, 28.80020499999955, 10432.449795, 10461.25, -16293.853265306127
'7/1/2004', 50.27, 205.0, 28.80020499999955, 10305.35, 10334.150205, -16420.95306030613
'7/2/2004', 50.18, 205.0, 28.80020499999955, 10286.9, 10315.700205, -16439.403060306126
'7/6/2004', 49.650002, 205.0, 28.80020499999955, 10178.25041, 10207.050615, -16548.052650306126
'7/7/2004', 49.59, 205.0, 28.80020499999955, 10165.95, 10194.750205, -16560.353060306126
'7/8/2004', 48.790001, 205.0, 28.80020499999955, 10001.950205, 10030.750409999999, -16724.352855306126
'7/9/2004', 48.880001, 205.0, 28.80020499999955, 10020.400205, 10049.20041, -16705.90285530613
'7/12/2004', 48.799999, 205.0, 28.80020499999955, 10003.999795, 10032.8, -16722.303265306127
'7/13/2004', 48.77, 205.0, 28.80020499999955, 9997.85, 10026.650205, -16728.45306030613
'7/14/2004', 48.619999, 205.0, 28.80020499999955, 9967.099795, 9995.9, -16759.203265306125
'7/15/2004', 48.84, 205.0, 28.80020499999955, 10012.2, 10041.000205, -16714.103060306126
'7/16/2004', 48.330002, 205.0, 28.80020499999955, 9907.65041, 9936.450615, -16818.652650306125
'7/19/2004', 48.080002, 205.0, 28.80020499999955, 9856.40041, 9885.200615, -16869.902650306125
'7/20/2004', 48.830002, 205.0, 28.80020499999955, 10010.15041, 10038.950615, -16716.152650306125
'7/21/2004', 48.0, 205.0, 28.80020499999955, 9840.0, 9868.800205, -16886.303060306127
'7/22/2004', 47.580002, 205.0, 28.80020499999955, 9753.90041, 9782.700615, -16972.402650306125
'7/23/2004', 46.990002, 205.0, 28.80020499999955, 9632.95041, 9661.750614999999, -17093.35265030613
'7/26/2004', 46.509998, 205.0, 28.80020499999955, 9534.54959, 9563.349795, -17191.753470306125
'7/27/2004', 46.860001, 205.0, 28.80020499999955, 9606.300205, 9635.10041, -17120.002855306127
'7/28/2004', 47.169998, 205.0, 28.80020499999955, 9669.84959, 9698.649795, -17056.45347030613
'7/29/2004', 47.66, 205.0, 28.80020499999955, 9770.3, 9799.100204999999, -16956.003060306128
'7/30/2004', 47.779999, 205.0, 28.80020499999955, 9794.899795, 9823.699999999999, -16931.40326530613
'8/2/2004', 47.880001, 205.0, 28.80020499999955, 9815.400205, 9844.20041, -16910.90285530613
