'5/4/2012', 19.16, 520.0, 36.79999999999927, 9963.2, 10000.0
'5/7/2012', 18.940001, 520.0, 36.79999999999927, 9848.800519999999, 9885.600519999998
'5/8/2012', 19.049999, 520.0, 36.79999999999927, 9905.99948, 9942.79948
'5/9/2012', 20.08, 520.0, 36.79999999999927, 10441.599999999999, 10478.399999999998
'5/10/2012', 18.83, 520.0, 36.79999999999927, 9791.599999999999, 9828.399999999998
'5/11/2012', 19.889999, 520.0, 36.79999999999927, 10342.79948, 10379.599479999999
'5/14/2012', 21.870001, 520.0, 36.79999999999927, 11372.40052, 11409.200519999999
'5/15/2012', 21.969999, 520.0, 36.79999999999927, 11424.39948, 11461.19948
'5/16/2012', 22.27, 520.0, 36.79999999999927, 11580.4, 11617.199999999999
'5/17/2012', 24.49, 520.0, 36.79999999999927, 12734.8, 12771.599999999999
'5/18/2012', 25.1, 520.0, 36.79999999999927, 13052.0, 13088.8
'5/21/2012', 22.01, 520.0, 36.79999999999927, 11445.2, 11482.0
'5/22/2012', 22.48, 520.0, 36.79999999999927, 11689.6, 11726.4
'5/23/2012', 22.33, 520.0, 36.79999999999927, 11611.599999999999, 11648.399999999998
'5/24/2012', 21.540001, 520.0, 36.79999999999927, 11200.80052, 11237.60052
'5/25/2012', 21.76, 520.0, 36.79999999999927, 11315.2, 11352.0
'5/29/2012', 21.030001, 520.0, 36.79999999999927, 10935.60052, 10972.40052
'5/30/2012', 24.139999, 520.0, 36.79999999999927, 12552.79948, 12589.599479999999
'5/31/2012', 24.059999, 520.0, 36.79999999999927, 12511.199480000001, 12547.99948
'6/1/2012', 26.66, 520.0, 36.79999999999927, 13863.2, 13900.0
'6/4/2012', 26.120001, 520.0, 36.79999999999927, 13582.40052, 13619.200519999999
'6/5/2012', 24.68, 520.0, 36.79999999999927, 12833.6, 12870.4
'6/6/2012', 22.16, 520.0, 36.79999999999927, 11523.2, 11560.0
'6/7/2012', 21.719999, 520.0, 36.79999999999927, 11294.39948, 11331.19948
'6/8/2012', 21.23, 520.0, 36.79999999999927, 11039.6, 11076.4
'6/11/2012', 23.559999, 520.0, 36.79999999999927, 12251.199480000001, 12287.99948
'6/12/2012', 22.09, 520.0, 36.79999999999927, 11486.8, 11523.599999999999
'6/13/2012', 24.27, 520.0, 36.79999999999927, 12620.4, 12657.199999999999
'6/14/2012', 21.68, 520.0, 36.79999999999927, 11273.6, 11310.4
'6/15/2012', 21.110001, 520.0, 36.79999999999927, 10977.20052, 11014.00052
'6/18/2012', 18.32, 521.0, 18.479999999999272, 9544.72, 9563.199999999999
'6/19/2012', 18.379999, 521.0, 18.479999999999272, 9575.979479000001, 9594.459479000001
'6/20/2012', 17.24, 521.0, 18.479999999999272, 8982.039999999999, 9000.519999999999
'6/21/2012', 20.08, 521.0, 18.479999999999272, 10461.679999999998, 10480.159999999998
'6/22/2012', 18.110001, 521.0, 18.479999999999272, 9435.310521, 9453.790520999999
'6/25/2012', 20.379999, 521.0, 18.479999999999272, 10617.979479000001, 10636.459479000001
'6/26/2012', 19.719999, 521.0, 18.479999999999272, 10274.119479, 10292.599479
'6/27/2012', 19.450001, 521.0, 18.479999999999272, 10133.450521, 10151.930521
'6/28/2012', 19.709999, 521.0, 18.479999999999272, 10268.909479, 10287.389479
'6/29/2012', 17.08, 521.0, 18.479999999999272, 8898.679999999998, 8917.159999999998
'7/2/2012', 16.799999, 521.0, 18.479999999999272, 8752.799479, 8771.279478999999
'7/3/2012', 16.66, 521.0, 18.479999999999272, 8679.86, 8698.34
'7/5/2012', 17.5, 521.0, 18.479999999999272, 9117.5, 9135.98
'7/6/2012', 17.1, 521.0, 18.479999999999272, 8909.1, 8927.58
'7/9/2012', 18.049999, 521.0, 18.479999999999272, 9404.049479, 9422.529478999999
'7/10/2012', 18.719999, 521.0, 18.479999999999272, 9753.119479, 9771.599479
'7/11/2012', 17.950001, 521.0, 18.479999999999272, 9351.950521, 9370.430521
'7/12/2012', 18.360001, 521.0, 18.479999999999272, 9565.560521, 9584.040520999999
'7/13/2012', 16.74, 521.0, 18.479999999999272, 8721.539999999999, 8740.019999999999
'7/16/2012', 17.110001, 521.0, 18.479999999999272, 8914.310521, 8932.790520999999
'7/17/2012', 16.48, 521.0, 18.479999999999272, 8586.08, 8604.56
'7/18/2012', 16.16, 521.0, 18.479999999999272, 8419.36, 8437.84
'7/19/2012', 15.45, 521.0, 18.479999999999272, 8049.45, 8067.929999999999
'7/20/2012', 16.27, 521.0, 18.479999999999272, 8476.67, 8495.15
'7/23/2012', 18.620001, 521.0, 18.479999999999272, 9701.020520999999, 9719.500520999998
'7/24/2012', 20.469999, 521.0, 18.479999999999272, 10664.869479, 10683.349479
'7/25/2012', 19.34, 521.0, 18.479999999999272, 10076.14, 10094.619999999999
'7/26/2012', 17.530001, 521.0, 18.479999999999272, 9133.130521, 9151.610520999999
'7/27/2012', 16.700001, 521.0, 18.479999999999272, 8700.700521, 8719.180521
'7/30/2012', 18.030001, 521.0, 18.479999999999272, 9393.630521, 9412.110520999999
'7/31/2012', 18.93, 521.0, 18.479999999999272, 9862.53, 9881.01
'8/1/2012', 18.959999, 521.0, 18.479999999999272, 9878.159479, 9896.639479
'8/2/2012', 17.57, 521.0, 18.479999999999272, 9153.97, 9172.449999999999
'8/3/2012', 15.64, 521.0, 18.479999999999272, 8148.4400000000005, 8166.92
'8/6/2012', 15.95, 521.0, 18.479999999999272, 8309.949999999999, 8328.429999999998
'8/7/2012', 15.99, 521.0, 18.479999999999272, 8330.79, 8349.27
