'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'9/26/2012', 143.289993, 71.0, 117.50985800000126, 10173.589503000001, 10291.099361000002, -6913.375238249375
'9/27/2012', 144.639999, 71.0, 117.50985800000126, 10269.439929, 10386.949787000001, -6817.524812249376
'9/28/2012', 143.970001, 71.0, 117.50985800000126, 10221.870071, 10339.379929, -6865.094670249377
'10/1/2012', 144.350006, 71.0, 117.50985800000126, 10248.850426, 10366.360284000002, -6838.114315249375
'10/2/2012', 144.5, 71.0, 117.50985800000126, 10259.5, 10377.009858000001, -6827.464741249376
'10/3/2012', 145.089996, 71.0, 117.50985800000126, 10301.389716000001, 10418.899574000003, -6785.575025249374
'10/4/2012', 146.130005, 71.0, 117.50985800000126, 10375.230355000002, 10492.740213000003, -6711.734386249374
'10/5/2012', 146.139999, 71.0, 117.50985800000126, 10375.939929, 10493.449787000001, -6711.024812249376
'10/8/2012', 145.639999, 71.0, 117.50985800000126, 10340.439929, 10457.949787000001, -6746.524812249376
'10/9/2012', 144.199997, 71.0, 117.50985800000126, 10238.199787, 10355.709645, -6848.764954249376
'10/10/2012', 143.279999, 71.0, 117.50985800000126, 10172.879929, 10290.389787000002, -6914.084812249375
'10/11/2012', 143.360001, 71.0, 117.50985800000126, 10178.560071, 10296.069929000001, -6908.404670249376
'10/12/2012', 142.889999, 71.0, 117.50985800000126, 10145.189929, 10262.699787000001, -6941.774812249376
'10/15/2012', 144.080002, 71.0, 117.50985800000126, 10229.680142000001, 10347.190000000002, -6857.284599249375
'10/16/2012', 145.539993, 71.0, 117.50985800000126, 10333.339503000001, 10450.849361000002, -6753.625238249375
'10/17/2012', 146.199997, 71.0, 117.50985800000126, 10380.199787, 10497.709645, -6706.764954249376
'10/18/2012', 145.820007, 71.0, 117.50985800000126, 10353.220497, 10470.730355000002, -6733.744244249376
'10/19/2012', 143.389999, 71.0, 117.50985800000126, 10180.689929, 10298.199787000001, -6906.274812249376
'10/22/2012', 143.410004, 71.0, 117.50985800000126, 10182.110283999999, 10299.620142, -6904.854457249377
'10/23/2012', 141.419998, 71.0, 117.50985800000126, 10040.819857999999, 10158.329716, -7046.144883249377
'10/24/2012', 141.020004, 71.0, 117.50985800000126, 10012.420284, 10129.930142000001, -7074.544457249376
'10/25/2012', 141.429993, 71.0, 117.50985800000126, 10041.529503, 10159.039361000001, -7045.435238249376
'10/26/2012', 141.350006, 71.0, 117.50985800000126, 10035.850426, 10153.360284000002, -7051.114315249375
'10/31/2012', 141.350006, 71.0, 117.50985800000126, 10035.850426, 10153.360284000002, -7051.114315249375
'11/1/2012', 142.830002, 71.0, 117.50985800000126, 10140.930142000001, 10258.440000000002, -6946.034599249375
'11/2/2012', 141.559998, 71.0, 117.50985800000126, 10050.759858000001, 10168.269716000003, -7036.204883249375
'11/5/2012', 141.850006, 71.0, 117.50985800000126, 10071.350426, 10188.860284000002, -7015.614315249375
'11/6/2012', 142.960007, 71.0, 117.50985800000126, 10150.160496999999, 10267.670355, -6936.804244249377
'11/7/2012', 139.720001, 71.0, 117.50985800000126, 9920.120071, 10037.629929, -7166.844670249377
'11/8/2012', 138.039993, 71.0, 117.50985800000126, 9800.839503000001, 9918.349361000002, -7286.125238249375
'11/9/2012', 138.160004, 71.0, 117.50985800000126, 9809.360283999999, 9926.870142, -7277.604457249377
'11/12/2012', 138.270004, 71.0, 117.50985800000126, 9817.170284, 9934.680142000001, -7269.794457249376
'11/13/2012', 137.789993, 71.0, 117.50985800000126, 9783.089503000001, 9900.599361000002, -7303.875238249375
'11/14/2012', 135.929993, 71.0, 117.50985800000126, 9651.029503, 9768.539361000001, -7435.935238249376
'11/15/2012', 135.699997, 71.0, 117.50985800000126, 9634.699787, 9752.209645, -7452.264954249376
'11/16/2012', 136.369995, 71.0, 117.50985800000126, 9682.269644999998, 9799.779503, -7404.6950962493775
'11/19/2012', 139.130005, 71.0, 117.50985800000126, 9878.230355000002, 9995.740213000003, -7208.734386249374
'11/20/2012', 139.190002, 71.0, 117.50985800000126, 9882.490141999999, 10000.0, -7204.474599249377
'11/21/2012', 139.449997, 71.0, 117.50985800000126, 9900.949787, 10018.459645, -7186.014954249376
'11/23/2012', 141.350006, 71.0, 117.50985800000126, 10035.850426, 10153.360284000002, -7051.114315249375
'11/26/2012', 141.050003, 71.0, 117.50985800000126, 10014.550213, 10132.060071000002, -7072.4145282493755
'11/27/2012', 140.330002, 71.0, 117.50985800000126, 9963.430142000001, 10080.940000000002, -7123.534599249375
'11/28/2012', 141.460007, 71.0, 117.50985800000126, 10043.660496999999, 10161.170355, -7043.304244249377
'11/29/2012', 142.119995, 71.0, 117.50985800000126, 10090.519644999998, 10208.029503, -6996.4450962493775
'11/30/2012', 142.149994, 71.0, 117.50985800000126, 10092.649574, 10210.159432, -6994.315167249377
'12/3/2012', 141.449997, 71.0, 117.50985800000126, 10042.949787, 10160.459645, -7044.014954249376
'12/4/2012', 141.25, 71.0, 117.50985800000126, 10028.75, 10146.259858000001, -7058.214741249376
'12/5/2012', 141.5, 71.0, 117.50985800000126, 10046.5, 10164.009858000001, -7040.464741249376
'12/6/2012', 141.979996, 71.0, 117.50985800000126, 10080.579716, 10198.089574000001, -7006.385025249376
'12/7/2012', 142.410004, 71.0, 117.50985800000126, 10111.110283999999, 10228.620142, -6975.854457249377
'12/10/2012', 142.470001, 71.0, 117.50985800000126, 10115.370071, 10232.879929, -6971.594670249377
'12/11/2012', 143.440002, 71.0, 117.50985800000126, 10184.240141999999, 10301.75, -6902.724599249377
'12/12/2012', 143.509995, 71.0, 117.50985800000126, 10189.209645, 10306.719503000002, -6897.755096249375
'12/13/2012', 142.630005, 71.0, 117.50985800000126, 10126.730355000002, 10244.240213000003, -6960.234386249374
'12/14/2012', 142.100006, 71.0, 117.50985800000126, 10089.100426, 10206.610284000002, -6997.864315249375
'12/17/2012', 143.770004, 71.0, 117.50985800000126, 10207.670284, 10325.180142000001, -6879.294457249376
'12/18/2012', 145.369995, 71.0, 117.50985800000126, 10321.269644999998, 10438.779503, -6765.6950962493775
'12/19/2012', 144.289993, 71.0, 117.50985800000126, 10244.589503000001, 10362.099361000002, -6842.375238249375
'12/20/2012', 145.119995, 71.0, 117.50985800000126, 10303.519644999998, 10421.029503, -6783.4450962493775
'12/21/2012', 142.789993, 71.0, 117.50985800000126, 10138.089503000001, 10255.599361000002, -6948.875238249375
'12/24/2012', 142.350006, 71.0, 117.50985800000126, 10106.850426, 10224.360284000002, -6980.114315249375
'12/26/2012', 141.75, 71.0, 117.50985800000126, 10064.25, 10181.759858000001, -7022.714741249376
'12/27/2012', 141.559998, 71.0, 117.50985800000126, 10050.759858000001, 10168.269716000003, -7036.204883249375
'12/28/2012', 140.029999, 71.0, 117.50985800000126, 9942.129929, 10059.639787000002, -7144.834812249375
'12/31/2012', 142.410004, 71.0, 117.50985800000126, 10111.110283999999, 10228.620142, -6975.854457249377
'1/2/2013', 146.059998, 71.0, 117.50985800000126, 10370.259858000001, 10487.769716000003, -6716.704883249375
'1/3/2013', 145.729996, 71.0, 117.50985800000126, 10346.829716, 10464.339574000001, -6740.135025249376
'1/4/2013', 146.369995, 71.0, 117.50985800000126, 10392.269644999998, 10509.779503, -6694.6950962493775
'1/7/2013', 145.970001, 71.0, 117.50985800000126, 10363.870071, 10481.379929, -6723.094670249377
'1/8/2013', 145.550003, 71.0, 117.50985800000126, 10334.050213, 10451.560071000002, -6752.9145282493755
'1/9/2013', 145.919998, 71.0, 117.50985800000126, 10360.319857999999, 10477.829716, -6726.644883249377
'1/10/2013', 147.080002, 71.0, 117.50985800000126, 10442.680142000001, 10560.190000000002, -6644.284599249375
'1/11/2013', 147.070007, 71.0, 117.50985800000126, 10441.970497, 10559.480355000002, -6644.994244249376
'1/14/2013', 146.970001, 71.0, 117.50985800000126, 10434.870071, 10552.379929, -6652.094670249377
'1/15/2013', 147.070007, 71.0, 117.50985800000126, 10441.970497, 10559.480355000002, -6644.994244249376
'1/16/2013', 147.050003, 71.0, 117.50985800000126, 10440.550213, 10558.060071000002, -6646.4145282493755
'1/17/2013', 148.0, 71.0, 117.50985800000126, 10508.0, 10625.509858000001, -6578.964741249376
'1/18/2013', 148.330002, 71.0, 117.50985800000126, 10531.430142000001, 10648.940000000002, -6555.534599249375
'1/22/2013', 149.130005, 71.0, 117.50985800000126, 10588.230355000002, 10705.740213000003, -6498.734386249374
'1/23/2013', 149.369995, 71.0, 117.50985800000126, 10605.269644999998, 10722.779503, -6481.6950962493775
'1/24/2013', 149.410004, 71.0, 117.50985800000126, 10608.110283999999, 10725.620142, -6478.854457249377
'1/25/2013', 150.25, 71.0, 117.50985800000126, 10667.75, 10785.259858000001, -6419.214741249376
'1/28/2013', 150.070007, 71.0, 117.50985800000126, 10654.970497, 10772.480355000002, -6431.994244249376
'1/29/2013', 150.660004, 71.0, 117.50985800000126, 10696.860283999999, 10814.370142, -6390.104457249377
'1/30/2013', 150.070007, 71.0, 117.50985800000126, 10654.970497, 10772.480355000002, -6431.994244249376
'1/31/2013', 149.699997, 71.0, 117.50985800000126, 10628.699787, 10746.209645, -6458.264954249376
'2/1/2013', 151.240005, 71.0, 117.50985800000126, 10738.040355, 10855.550213, -6348.924386249377
'2/4/2013', 149.539993, 71.0, 117.50985800000126, 10617.339503000001, 10734.849361000002, -6469.625238249375
'2/5/2013', 151.050003, 71.0, 117.50985800000126, 10724.550213, 10842.060071000002, -6362.4145282493755
'2/6/2013', 151.160004, 71.0, 117.50985800000126, 10732.360283999999, 10849.870142, -6354.604457249377
'2/7/2013', 150.960007, 71.0, 117.50985800000126, 10718.160496999999, 10835.670355, -6368.804244249377
'2/8/2013', 151.800003, 71.0, 117.50985800000126, 10777.800213, 10895.310071000002, -6309.1645282493755
'2/11/2013', 151.770004, 71.0, 117.50985800000126, 10775.670284, 10893.180142000001, -6311.294457249376
'2/12/2013', 152.020004, 71.0, 117.50985800000126, 10793.420284, 10910.930142000001, -6293.544457249376
'2/13/2013', 152.149994, 71.0, 117.50985800000126, 10802.649574, 10920.159432, -6284.315167249377
'2/14/2013', 152.289993, 71.0, 117.50985800000126, 10812.589503000001, 10930.099361000002, -6274.375238249375
'2/15/2013', 152.110001, 71.0, 117.50985800000126, 10799.810071, 10917.319929000001, -6287.154670249376
'2/19/2013', 153.25, 71.0, 117.50985800000126, 10880.75, 10998.259858000001, -6206.214741249376
'2/20/2013', 151.339996, 71.0, 117.50985800000126, 10745.139716000001, 10862.649574000003, -6341.825025249374
'2/21/2013', 150.419998, 71.0, 117.50985800000126, 10679.819857999999, 10797.329716, -6407.144883249377
'2/22/2013', 151.889999, 71.0, 117.50985800000126, 10784.189929, 10901.699787000001, -6302.774812249376
'2/25/2013', 149.0, 71.0, 117.50985800000126, 10579.0, 10696.509858000001, -6507.964741249376
'2/26/2013', 150.020004, 71.0, 117.50985800000126, 10651.420284, 10768.930142000001, -6435.544457249376
'2/27/2013', 151.910004, 71.0, 117.50985800000126, 10785.610283999999, 10903.120142, -6301.354457249377
'2/28/2013', 151.610001, 71.0, 117.50985800000126, 10764.310071, 10881.819929000001, -6322.654670249376
'3/1/2013', 152.110001, 71.0, 117.50985800000126, 10799.810071, 10917.319929000001, -6287.154670249376
'3/4/2013', 152.919998, 71.0, 117.50985800000126, 10857.319857999999, 10974.829716, -6229.644883249377
'3/5/2013', 154.289993, 71.0, 117.50985800000126, 10954.589503000001, 11072.099361000002, -6132.375238249375
'3/6/2013', 154.5, 71.0, 117.50985800000126, 10969.5, 11087.009858000001, -6117.464741249376
'3/7/2013', 154.779999, 71.0, 117.50985800000126, 10989.379929, 11106.889787000002, -6097.584812249375
'3/8/2013', 155.440002, 71.0, 117.50985800000126, 11036.240141999999, 11153.75, -6050.724599249377
'3/11/2013', 156.029999, 71.0, 117.50985800000126, 11078.129929, 11195.639787000002, -6008.834812249375
'3/12/2013', 155.679993, 71.0, 117.50985800000126, 11053.279503, 11170.789361000001, -6033.685238249376
'3/13/2013', 155.899994, 71.0, 117.50985800000126, 11068.899574, 11186.409432, -6018.065167249377
'3/14/2013', 156.729996, 71.0, 117.50985800000126, 11127.829716, 11245.339574000001, -5959.135025249376
'3/15/2013', 155.830002, 71.0, 117.50985800000126, 11063.930142000001, 11181.440000000002, -6023.034599249375
'3/18/2013', 154.970001, 71.0, 117.50985800000126, 11002.870071, 11120.379929, -6084.094670249377
'3/19/2013', 154.610001, 71.0, 117.50985800000126, 10977.310071, 11094.819929000001, -6109.654670249376
'3/20/2013', 155.690002, 71.0, 117.50985800000126, 11053.990141999999, 11171.5, -6032.974599249377
'3/21/2013', 154.360001, 71.0, 117.50985800000126, 10959.560071, 11077.069929000001, -6127.404670249376
'3/22/2013', 155.600006, 71.0, 117.50985800000126, 11047.600426, 11165.110284000002, -6039.364315249375
'3/25/2013', 154.949997, 71.0, 117.50985800000126, 11001.449787, 11118.959645, -6085.514954249376
'3/26/2013', 156.190002, 71.0, 117.50985800000126, 11089.490141999999, 11207.0, -5997.474599249377
'3/27/2013', 156.190002, 71.0, 117.50985800000126, 11089.490141999999, 11207.0, -5997.474599249377
'3/28/2013', 156.669998, 71.0, 117.50985800000126, 11123.569857999999, 11241.079716, -5963.394883249377
'4/1/2013', 156.050003, 71.0, 117.50985800000126, 11079.550213, 11197.060071000002, -6007.4145282493755
'4/2/2013', 156.820007, 71.0, 117.50985800000126, 11134.220497, 11251.730355000002, -5952.744244249376
'4/3/2013', 155.229996, 71.0, 117.50985800000126, 11021.329716, 11138.839574000001, -6065.635025249376
'4/4/2013', 155.860001, 71.0, 117.50985800000126, 11066.060071, 11183.569929000001, -6020.904670249376
'4/5/2013', 155.160004, 71.0, 117.50985800000126, 11016.360283999999, 11133.870142, -6070.604457249377
'4/8/2013', 156.210007, 71.0, 117.50985800000126, 11090.910496999999, 11208.420355, -5996.054244249377
'4/9/2013', 156.75, 71.0, 117.50985800000126, 11129.25, 11246.759858000001, -5957.714741249376
'4/10/2013', 158.669998, 71.0, 117.50985800000126, 11265.569857999999, 11383.079716, -5821.394883249377
'4/11/2013', 159.190002, 71.0, 117.50985800000126, 11302.490141999999, 11420.0, -5784.474599249377
'4/12/2013', 158.800003, 71.0, 117.50985800000126, 11274.800213, 11392.310071000002, -5812.1645282493755
'4/15/2013', 155.119995, 71.0, 117.50985800000126, 11013.519644999998, 11131.029503, -6073.4450962493775
'4/16/2013', 157.410004, 71.0, 117.50985800000126, 11176.110283999999, 11293.620142, -5910.854457249377
'4/17/2013', 155.110001, 71.0, 117.50985800000126, 11012.810071, 11130.319929000001, -6074.154670249376
'4/18/2013', 154.139999, 71.0, 117.50985800000126, 10943.939929, 11061.449787000001, -6143.024812249376
'4/19/2013', 155.479996, 71.0, 117.50985800000126, 11039.079716, 11156.589574000001, -6047.885025249376
'4/22/2013', 156.169998, 71.0, 117.50985800000126, 11088.069857999999, 11205.579716, -5998.894883249377
'4/23/2013', 157.779999, 71.0, 117.50985800000126, 11202.379929, 11319.889787000002, -5884.584812249375
'4/24/2013', 157.880005, 71.0, 117.50985800000126, 11209.480355000002, 11326.990213000003, -5877.484386249374
'4/25/2013', 158.520004, 71.0, 117.50985800000126, 11254.920284, 11372.430142000001, -5832.044457249376
'4/26/2013', 158.240005, 71.0, 117.50985800000126, 11235.040355, 11352.550213, -5851.924386249377
'4/29/2013', 159.300003, 71.0, 117.50985800000126, 11310.300213, 11427.810071000002, -5776.6645282493755
'4/30/2013', 159.679993, 71.0, 117.50985800000126, 11337.279503, 11454.789361000001, -5749.685238249376
'5/1/2013', 158.279999, 71.0, 117.50985800000126, 11237.879929, 11355.389787000002, -5849.084812249375
'5/2/2013', 159.75, 71.0, 117.50985800000126, 11342.25, 11459.759858000001, -5744.714741249376
'5/3/2013', 161.369995, 71.0, 117.50985800000126, 11457.269644999998, 11574.779503, -5629.6950962493775
'5/6/2013', 161.779999, 71.0, 117.50985800000126, 11486.379929, 11603.889787000002, -5600.584812249375
'5/7/2013', 162.600006, 71.0, 117.50985800000126, 11544.600426, 11662.110284000002, -5542.364315249375
'5/8/2013', 163.339996, 71.0, 117.50985800000126, 11597.139716000001, 11714.649574000003, -5489.825025249374
