Date,Open,High,Low,Close,Adj Close,Volume
3/2/2017,18.049999,18.25,17.690001,18.059999,18.059999,45817900
3/1/2017,17.620001,18.07,17.51,18.049999,18.049999,51436700
2/28/2017,18.08,18.549999,17.959999,18.42,18.42,45150300
2/27/2017,18.08,18.24,17.59,17.98,17.98,39214900
2/24/2017,18.969999,19.059999,18.02,18.09,18.09,53953000
2/23/2017,17.870001,18.58,17.82,18.280001,18.280001,57243100
2/22/2017,17.9,18.16,17.610001,17.84,17.84,43505500
2/21/2017,17.299999,17.83,17.24,17.76,17.76,41164700
2/17/2017,17.93,18.049999,17.469999,17.540001,17.540001,48804700
2/16/2017,17.41,18.4,17.379999,17.5,17.5,78214300
2/15/2017,16.870001,17.459999,16.76,17.41,17.41,60845900
2/14/2017,17.610001,17.639999,16.860001,16.879999,16.879999,53046200
2/13/2017,17.889999,17.940001,17.559999,17.639999,17.639999,45711800
2/10/2017,18.299999,18.34,18.08,18.209999,18.209999,44949600
2/9/2017,18.879999,18.879999,18.32,18.52,18.52,37332800
2/8/2017,19.049999,19.27,18.76,18.879999,18.879999,41253700
2/7/2017,18.790001,19,18.74,18.98,18.98,29142300
2/6/2017,19.030001,19.09,18.719999,18.799999,18.799999,33742800
2/3/2017,18.84,18.959999,18.620001,18.82,18.82,33420700
2/2/2017,19.24,19.41,19.040001,19.200001,19.200001,32993400
2/1/2017,19.030001,19.33,18.85,19.1,19.1,41837800
1/31/2017,19.67,20.030001,19.389999,19.42,19.42,50772800
1/30/2017,19.35,20.32,19.35,19.5,19.5,66029300
1/27/2017,19.110001,19.290001,18.889999,18.969999,18.969999,27965300
1/26/2017,19.15,19.4,18.969999,19.17,19.17,34004700
1/25/2017,19.25,19.35,19,19.09,19.09,39183900
1/24/2017,20.26,20.290001,19.450001,19.559999,19.559999,41002800
1/23/2017,20.709999,21.1,20.5,20.5,20.5,39760800
1/20/2017,21.299999,21.379999,20.68,20.709999,20.709999,56197600
1/19/2017,21.16,21.73,21.1,21.540001,21.540001,36615800
1/18/2017,21.23,21.41,20.98,21.309999,21.309999,39470900
1/17/2017,21.75,21.82,21.290001,21.389999,21.389999,35706800
1/13/2017,21.299999,21.700001,21.16,21.450001,21.450001,35722000
1/12/2017,21.59,22.51,21.379999,21.4,21.4,52942800
1/11/2017,21.91,22.34,21.35,21.440001,21.440001,41641700
1/10/2017,21.799999,22.209999,21.629999,21.9,21.9,28574900
1/9/2017,22.200001,22.41,21.700001,22.040001,22.040001,28951000
1/6/2017,22.16,22.35,21.629999,22.129999,22.129999,39994600
1/5/2017,22.65,23.08,22.360001,22.4,22.4,28704600
1/4/2017,23.42,23.43,22.209999,22.48,22.48,35627800
1/3/2017,24.48,24.66,23.639999,23.700001,23.700001,39114800
12/30/2016,24.74,25.790001,24.73,25.51,25.51,34391500
12/29/2016,24.700001,25.34,24.48,25,25,26792200
12/28/2016,23.700001,24.690001,23.620001,24.620001,24.620001,28635000
12/27/2016,24.110001,24.139999,23.719999,23.82,23.82,14427700
12/23/2016,24.35,24.48,24.1,24.15,24.15,14509000
12/22/2016,23.84,24.389999,23.74,24.27,24.27,24031100
12/21/2016,24.09,24.16,23.799999,23.83,23.83,21123700
12/20/2016,24.48,24.540001,24.1,24.25,24.25,26265500
12/19/2016,25.33,25.34,24.67,24.719999,24.719999,28819400
12/16/2016,25.59,25.99,25.450001,25.610001,25.610001,30470500
12/15/2016,25.92,26.32,25.719999,25.969999,25.969999,32365400
12/14/2016,26.549999,26.65,25.540001,26.309999,26.309999,61841200
12/13/2016,26.110001,26.870001,26.02,26.41,26.41,29891200
12/12/2016,26,26.450001,25.93,26.17,26.17,27099600
12/9/2016,26.5,26.540001,25.879999,25.969999,25.969999,30907200
12/8/2016,26.26,27.18,26.1,26.280001,26.280001,46180700
12/7/2016,26.02,26.370001,25.51,26.219999,26.219999,40885400
12/6/2016,26.549999,26.75,26,26.15,26.15,30243500
12/5/2016,27.959999,28.08,26.959999,27.030001,27.030001,38973900
12/2/2016,29.120001,29.280001,28.15,28.969999,28.969999,35029600
12/1/2016,27.83,29.48,27.73,28.959999,28.959999,38084300
11/30/2016,27.48,28.040001,27.4,27.889999,27.889999,32102000
11/29/2016,28.09,28.360001,27.48,27.879999,27.879999,23867400
11/28/2016,28.15,28.549999,27.83,28.059999,28.059999,27505600
11/25/2016,27.93,28.200001,27.790001,27.82,27.82,9940200
11/23/2016,28.200001,28.450001,27.879999,27.98,27.98,25242900
11/22/2016,27.76,28.559999,27.639999,27.91,27.91,32580500
11/21/2016,28.719999,28.74,27.709999,27.780001,27.780001,27828800
11/18/2016,29.17,29.559999,28.889999,29.059999,29.059999,34572200
11/17/2016,30.049999,30.16,29.209999,29.23,29.23,31668600
11/16/2016,30.530001,30.559999,29.790001,30.1,30.1,33654400
11/15/2016,30.950001,31.33,29.940001,29.940001,29.940001,35887000
11/14/2016,31.6,32.459999,31.129999,31.290001,31.290001,43006500
11/11/2016,32.68,33.09,31.299999,31.440001,31.440001,48525200
11/10/2016,30.459999,33.27,30.190001,32.16,32.16,88653900
11/9/2016,33.970001,34.029999,30.91,31.4,31.4,99742100
11/8/2016,33.369999,33.77,32,32.18,32.18,40160300
11/7/2016,34.66,35.029999,33.119999,33.189999,33.189999,42722400
11/4/2016,37.470001,38.18,36.48,37.939999,37.939999,55962800
11/3/2016,35.91,38.369999,35.709999,37.880001,37.880001,49898200
11/2/2016,35.310001,36.27,35.119999,35.919998,35.919998,49348700
11/1/2016,34.139999,36.77,34.139999,35.110001,35.110001,58916000
10/31/2016,33.240002,34.380001,33.150002,34.139999,34.139999,30378700
10/28/2016,32.169998,34,31.780001,33.43,33.43,61982700
10/27/2016,31.02,32.200001,30.99,32.040001,32.040001,30460500
10/26/2016,31.450001,31.700001,30.83,31.469999,31.469999,29333200
10/25/2016,30.469999,31.16,30.42,30.73,30.73,25842800
10/24/2016,30.879999,30.91,30.34,30.450001,30.450001,23384800
10/21/2016,32.450001,32.610001,31.530001,31.57,31.57,27212400
10/20/2016,32.759998,33.110001,32.150002,32.279999,32.279999,37916500
10/19/2016,32.779999,33.220001,32.439999,32.700001,32.700001,32607200
10/18/2016,33.919998,34.18,33.41,33.5,33.5,27444900
10/17/2016,34.830002,35.349998,34.650002,34.889999,34.889999,28435900
10/14/2016,34.400002,35.290001,34.139999,35.060001,35.060001,41196700
10/13/2016,35.689999,36.630001,34.91,35.41,35.41,58700100
10/12/2016,34.16,34.77,33.540001,34.369999,34.369999,37555600
10/11/2016,32.759998,34.82,32.709999,34.279999,34.279999,52543200
10/10/2016,32.860001,32.98,32.27,32.540001,32.540001,20330800
10/7/2016,33.040001,33.970001,32.880001,33.279999,33.279999,37301500
10/6/2016,33.599998,33.849998,33.07,33.200001,33.200001,27544400
10/5/2016,33.369999,33.619999,33.200001,33.5,33.5,25106800
10/4/2016,33.610001,34.619999,33.09,33.77,33.77,54864200
10/3/2016,34.41,34.700001,33.75,33.889999,33.889999,29951300
9/30/2016,34.259998,34.869999,33.610001,34.07,34.07,42525100
9/29/2016,33.509998,36.639999,33,35.389999,35.389999,80473500
9/28/2016,33.509998,34.68,33.27,33.34,33.34,40950100
9/27/2016,35.599998,35.880001,33.48,33.709999,33.709999,38331600
9/26/2016,35.040001,36,34.82,35.619999,35.619999,40531100
9/23/2016,33.700001,33.990002,33.360001,33.799999,33.799999,31965700
9/22/2016,33.740002,34.139999,33.400002,33.560001,33.560001,39635300
9/21/2016,37.080002,37.610001,34.490002,34.66,34.66,58810100
9/20/2016,37,38.220001,36.970001,37.639999,37.639999,33157400
9/19/2016,37.560001,38.669998,36.77,37.900002,37.900002,45050900
9/16/2016,40.200001,40.919998,38.650002,38.91,38.91,47077900
9/15/2016,40.880001,41.599998,38.900002,39.380001,39.380001,51833200
9/14/2016,40.549999,41.470001,38.869999,40.889999,40.889999,73083700
9/13/2016,37.759998,42.41,37.630001,41.080002,41.080002,109756300
9/12/2016,39.290001,39.709999,35.880001,36.279999,36.279999,71897000
9/9/2016,34.84,38.950001,34.689999,38.889999,38.889999,79180900
9/8/2016,33.43,33.93,33.330002,33.509998,33.509998,22188500
9/7/2016,33.880001,33.98,33.32,33.41,33.41,20757800
9/6/2016,34.470001,34.799999,33.82,33.880001,33.880001,24176100
9/2/2016,35.330002,35.470001,34.75,34.799999,34.799999,31940100
9/1/2016,36.049999,37.02,35.900002,36.09,36.09,30792900
8/31/2016,36.169998,37.169998,36,36.240002,36.240002,24193400
8/30/2016,36.200001,36.700001,35.919998,36.09,36.09,23453300
8/29/2016,36.970001,36.990002,36.130001,36.369999,36.369999,20954100
8/26/2016,36.689999,38.349998,35.66,37.110001,37.110001,50951800
8/25/2016,37.599998,37.66,36.540001,36.990002,36.990002,29263300
8/24/2016,36.32,37.360001,36.259998,36.959999,36.959999,27879500
8/23/2016,36.009998,36.25,35.779999,36.200001,36.200001,21232400
8/22/2016,36.380001,36.860001,36.110001,36.27,36.27,30973400
8/19/2016,36.349998,36.720001,35.98,36.130001,36.130001,26957900
8/18/2016,36.759998,37.02,35.959999,35.990002,35.990002,25709300
8/17/2016,37.459999,38.439999,36.470001,36.580002,36.580002,36592100
8/16/2016,37.049999,37.830002,37.029999,37.580002,37.580002,26377900
8/15/2016,36.540001,36.639999,36.16,36.34,36.34,21067300
8/12/2016,37.299999,37.77,36.66,36.950001,36.950001,30212100
8/11/2016,37.029999,37.5,36.529999,37.290001,37.290001,27717600
8/10/2016,36.57,38.209999,36.299999,37.470001,37.470001,29852700
8/9/2016,36.709999,37.200001,35.880001,36.560001,36.560001,13481100
8/8/2016,37.599998,37.799999,37.200001,9.3,37.200001,46298800
8/5/2016,38.439999,38.52,37.560001,9.52,38.080002,15878200
8/4/2016,40.040001,40.48,39.119999,9.87,39.48,12968900
8/3/2016,41.68,42.119999,40.52,10.14,40.560001,13403100
8/2/2016,40.52,42.84,40.240002,10.39,41.560001,22123600
8/1/2016,40.439999,41.119999,39.52,10.02,40.080002,16463600
7/29/2016,42.200001,42.32,40.400002,10.18,40.720001,14469500
7/28/2016,43.240002,43.720001,41.959999,10.56,42.240002,13218300
7/27/2016,43.48,44.720001,42.599998,10.75,43,17323200
7/26/2016,44.439999,45.32,44,11,44,13464700
7/25/2016,44.400002,46.16,44.080002,11.11,44.439999,15882500
7/22/2016,45.52,45.84,44.200001,11.17,44.68,13801200
7/21/2016,44.720001,46.400002,44.360001,11.45,45.799999,17643900
7/20/2016,44.959999,45.400002,44.16,11.15,44.599998,13566800
7/19/2016,45.880001,46.599998,45.200001,11.43,45.720001,12117500
7/18/2016,46.880001,47.119999,45.439999,11.48,45.919998,13590100
7/15/2016,46.52,48.240002,46.240002,11.68,46.720001,18475700
7/14/2016,46.439999,47.16,46.119999,11.74,46.959999,14279700
7/13/2016,47.240002,48.119999,46.84,11.75,47,14220300
7/12/2016,47.68,48.84,47.560001,11.93,47.720001,15977800
7/11/2016,48.040001,49,47.599998,12.2,48.799999,14288100
7/8/2016,50.439999,50.720001,48.48,12.21,48.84,19753300
7/7/2016,52.279999,54.360001,51.439999,13.05,52.200001,17441600
7/6/2016,55.360001,56.240002,53.080002,13.3,53.200001,18995200
7/5/2016,54.48,56.599998,54.240002,13.62,54.48,18321700
7/1/2016,55.240002,55.240002,53.240002,13.39,53.560001,20180400
6/30/2016,56.279999,57.080002,54.919998,13.81,55.240002,22832400
6/29/2016,58.48,58.52,56.360001,14.27,57.080002,18616100
6/28/2016,64.639999,64.720001,60.119999,15.1,60.400002,31986600
6/27/2016,67.599998,71.480003,66.919998,16.809999,67.239998,42099500
6/24/2016,65,68.800003,59.799999,16.83,67.32,45081800
6/23/2016,57,57.84,54.080002,13.61,54.439999,24020500
6/22/2016,58.279999,61.119999,56.639999,15.07,60.279999,23046200
6/21/2016,56.880001,59.400002,56.759998,14.56,58.240002,20049400
6/20/2016,58.200001,58.279999,56.240002,14.46,57.84,21040000
6/17/2016,62.279999,63.439999,61.119999,15.58,62.32,19021100
6/16/2016,66.919998,69.199997,61.639999,15.58,62.32,35776700
6/15/2016,64,64.639999,61.240002,16,64,26204400
6/14/2016,66.080002,68.279999,63.68,16.16,64.639999,42793600
6/13/2016,60.080002,66.199997,58.639999,16.52,66.080002,32265400
6/10/2016,55.240002,57.84,54.759998,14.39,57.560001,22688200
6/9/2016,52.84,53.48,52.200001,13.2,52.799999,14623400
6/8/2016,51.439999,52.400002,51.040001,12.96,51.84,12323000
6/7/2016,50.959999,51.599998,50.400002,12.89,51.560001,12622700
6/6/2016,51.799999,52.759998,51.16,12.86,51.439999,14864500
6/3/2016,53.279999,54.759998,51.759998,13.02,52.080002,17897900
6/2/2016,54.439999,55.040001,52.360001,13.09,52.360001,13610100
6/1/2016,55.16,55.759998,53.400002,13.47,53.880001,14491400
5/31/2016,53.560001,55.880001,53.32,13.57,54.279999,15178900
5/27/2016,55.400002,55.639999,54.279999,13.59,54.360001,10920200
5/26/2016,56.360001,56.560001,55.599998,13.96,55.84,10963300
5/25/2016,56.639999,57.16,55.360001,14.11,56.439999,13603200
5/24/2016,59.200001,59.279999,56.880001,14.38,57.52,15488600
5/23/2016,60.279999,60.84,59.279999,15.03,60.119999,11301500
5/20/2016,61.32,61.48,60.16,15.1,60.400002,16455400
5/19/2016,63.360001,65.879997,62.439999,15.66,62.639999,23233100
5/18/2016,62.599998,63.720001,60.279999,15.58,62.32,24708500
5/17/2016,60.32,63.400002,60,15.64,62.560001,19002800
5/16/2016,62.32,62.360001,59.040001,14.98,59.919998,15125600
5/13/2016,60.599998,63.279999,59.400002,15.67,62.68,18415800
5/12/2016,60.639999,63.119999,59.560001,15.15,60.599998,20114800
5/11/2016,59.48,61.880001,58.560001,15.35,61.400002,17024700
5/10/2016,60.799999,60.919998,59.240002,14.84,59.360001,12845400
5/9/2016,63.200001,63.400002,61.040001,15.61,62.439999,14281500
5/6/2016,67.080002,67.160004,63.599998,15.97,63.880001,16530300
5/5/2016,65.599998,67.919998,65.279999,16.709999,66.839996,14640100
5/4/2016,67.720001,68.400002,66.400002,16.73,66.919998,17530100
5/3/2016,65.080002,67.400002,64.760002,16.52,66.080002,20971000
5/2/2016,65.919998,66.639999,62.48,15.8,63.200001,17790400
4/29/2016,65.959999,70.239998,65.160004,16.83,67.32,29765700
4/28/2016,62.68,65.599998,60.400002,16.280001,65.120003,19082700
4/27/2016,64.279999,64.599998,60.84,15.38,61.52,17428600
4/26/2016,64,64.440002,62.919998,15.86,63.439999,11191400
4/25/2016,64.959999,66.279999,64.480003,16.190001,64.760002,13516200
4/22/2016,66.080002,66.559998,63.759998,16,64,14475200
4/21/2016,65.160004,66.68,64.599998,16.41,65.639999,15372600
4/20/2016,63.200001,64.839996,62.639999,16.110001,64.440002,15331200
4/19/2016,63.240002,65.480003,62.240002,16.030001,64.120003,17900400
4/18/2016,68.519997,68.559998,63.279999,15.87,63.48,15337400
4/15/2016,68.360001,69.160004,67.599998,16.93,67.720001,13490700
4/14/2016,68.68,69.919998,67.720001,17.15,68.599998,13354500
4/13/2016,70.760002,71.080002,68.720001,17.209999,68.839996,14720100
4/12/2016,74.959999,76.760002,71.760002,18.120001,72.480003,17367600
4/11/2016,72.599998,75.120003,71.800003,18.76,75.040001,15833300
4/8/2016,73.080002,75.480003,71.879997,18.459999,73.839996,19353500
4/7/2016,71.440002,77.480003,70.599998,18.959999,75.839996,22053400
4/6/2016,74.040001,74.599998,69.360001,17.379999,69.519997,18534000
4/5/2016,73,74.720001,72,18.58,74.32,23504900
4/4/2016,68.360001,70.559998,68,17.57,70.279999,13674900
4/1/2016,72.760002,73.160004,68.239998,17.120001,68.480003,18374600
3/31/2016,70.639999,71.559998,69.080002,17.620001,70.480003,16885400
3/30/2016,70.480003,71.760002,68.879997,17.51,70.040001,19864900
3/29/2016,76.400002,77.040001,71.639999,17.950001,71.800003,17487500
3/28/2016,76.480003,77.800003,75,19.049999,76.199997,14247300
3/24/2016,80.360001,81,77.120003,19.299999,77.199997,20562300
3/23/2016,74.919998,78.120003,74.839996,19.41,77.639999,17292500
3/22/2016,76.160004,76.400002,73.599998,18.549999,74.199997,14503200
3/21/2016,77.32,77.599998,74.879997,18.799999,75.199997,16617800
3/18/2016,76.919998,78.919998,76,19.35,77.400002,17368300
3/17/2016,80.400002,80.919998,77,19.49,77.959999,14423800
3/16/2016,84.519997,84.599998,79.68,20.09,80.360001,20663400
3/15/2016,84.760002,85.080002,83.32,20.870001,83.480003,13820000
3/14/2016,84.160004,84.879997,81.839996,20.58,82.32,12319300
3/11/2016,85.879997,86.440002,83.559998,20.9,83.599998,19037600
3/10/2016,88.279999,92.32,85.440002,22.02,88.080002,26867900
3/9/2016,89.919998,91.68,89.199997,22.43,89.720001,15608600
3/8/2016,89.360001,91.160004,88.120003,22.73,90.919998,17798900
3/7/2016,89.120003,89.559998,85.559998,21.889999,87.559998,17684300
3/4/2016,85,88.360001,84.519997,21.860001,87.440002,19306200
3/3/2016,89.760002,90.480003,85.519997,21.59,86.360001,15319900
3/2/2016,91.160004,92.599998,89.199997,22.32,89.279999,14677500
3/1/2016,97.160004,98.199997,90.800003,22.719999,90.879997,16818800
2/29/2016,97.599998,99.68,94.879997,24.879999,99.519997,12606800
2/26/2016,95.040001,98.959999,94.559998,24.5,98,15714600
2/25/2016,99.279999,101.239998,96.519997,24.16,96.639999,13231100
2/24/2016,104.919998,106.599998,99.519997,25.02,100.080002,19254400
2/23/2016,97.199997,101.160004,96.480003,25.18,100.720001,14612000
2/22/2016,98.839996,99.120003,95.800003,23.969999,95.879997,14575200
2/19/2016,106.239998,107.120003,101.440002,25.42,101.68,16646700
2/18/2016,104,106.160004,102.760002,26.08,104.32,14739000
2/17/2016,106.32,107.480003,104.120003,26.18,104.720001,12816700
2/16/2016,110.32,112.239998,108.519997,27.25,109,13981100
2/12/2016,115.68,118.400002,113.879997,28.559999,114.239998,16213800
2/11/2016,119.879997,123.400002,116.519997,29.780001,119.120003,32514800
2/10/2016,109.32,112.519997,107.360001,28.07,112.279999,22298400
2/9/2016,114.919998,115.440002,109.199997,27.879999,111.519997,24688100
2/8/2016,109.480003,115,108.400002,27.620001,110.480003,26418800
2/5/2016,101.239998,107.239998,101.160004,26.360001,105.440002,21317700
2/4/2016,101.720001,102.959999,99.040001,25.360001,101.440002,21033900
2/3/2016,100,107.440002,99.879997,25.120001,100.480003,25526000
2/2/2016,98.360001,102.519997,98.199997,25.4,101.599998,18255400
2/1/2016,97,98.720001,94.199997,23.84,95.360001,15589300
1/29/2016,99.879997,100.32,96.199997,24.120001,96.480003,19408300
1/28/2016,100.68,105.199997,99.839996,25.15,100.599998,21689700
1/27/2016,101.199997,105.519997,97.199997,26.02,104.080002,22986800
1/26/2016,103.480003,104.879997,99.839996,24.99,99.959999,17911100
1/25/2016,101.279999,105.480003,99.68,26.24,104.959999,19301100
1/22/2016,104.160004,105.239998,99.919998,25,100,21777400
1/21/2016,108.32,113.919998,105.279999,27.290001,109.160004,36825600
1/20/2016,110.360001,118.839996,107.160004,27.41,109.639999,39711200
1/19/2016,102.760002,111.800003,102.720001,26.709999,106.839996,26180700
1/15/2016,107.919998,110.559998,103.839996,26.700001,106.800003,37517200
1/14/2016,99.879997,104.599998,94.519997,24.290001,97.160004,28158000
1/13/2016,89.839996,102.639999,89.559998,25.200001,100.800003,30854100
1/12/2016,92.199997,97.839996,91.32,22.91,91.639999,23181300
1/11/2016,98.199997,106.919998,95.279999,24.02,96.080002,32760500
1/8/2016,91,100.639999,89.959999,24.83,99.32,26873200
1/7/2016,91,95.800003,88.68,23.6,94.400002,30037500
1/6/2016,88.199997,88.239998,84.959999,21.290001,85.160004,16795900
1/5/2016,83.440002,86.040001,81.919998,20.67,82.68,16103000
1/4/2016,86.639999,89.360001,85,21.34,85.360001,21528100
12/31/2015,79.559998,80.559998,78.120003,20.1,80.400002,10795900
12/30/2015,77.160004,78.800003,76.959999,19.620001,78.480003,7564800
12/29/2015,76.32,77.040001,75.760002,19.07,76.279999,8352700
12/28/2015,79.839996,81.440002,77.440002,19.389999,77.559998,9328400
12/24/2015,77.639999,78.720001,77.32,19.620001,78.480003,5058900
12/23/2015,77,78.839996,76.440002,19.27,77.080002,12874200
12/22/2015,80.32,81.440002,78.040001,19.74,78.959999,14441500
12/21/2015,83.839996,87.120003,82.919998,20.76,83.040001,14664300
12/18/2015,83.32,87.839996,82.360001,21.77,87.080002,25409400
12/17/2015,76.839996,81.519997,76.800003,20.16,80.639999,21120300
12/16/2015,80.040001,82.080002,75.879997,19.34,77.360001,27575900
12/15/2015,83.559998,86.400002,81.800003,20.76,83.040001,18820700
12/14/2015,92.559998,97.120003,85.800003,21.67,86.68,29750300
12/11/2015,85.360001,94.919998,84.440002,23.32,93.279999,32948500
12/10/2015,80.440002,82,78.199997,20.280001,81.120003,14106500
12/9/2015,77.919998,82.360001,75,19.99,79.959999,20894700
12/8/2015,77.639999,78.720001,75.160004,19.23,76.919998,17683400
12/7/2015,72.919998,77.120003,72.919998,18.65,74.599998,14637600
12/4/2015,77.720001,78.440002,72.760002,18.219999,72.879997,18769700
12/3/2015,73.360001,81.919998,73,20.02,80.080002,23987000
12/2/2015,72.080002,75.279999,70.879997,18.68,74.720001,14043200
12/1/2015,74.199997,74.919998,71.839996,17.98,71.919998,10641700
11/30/2015,75.120003,76.080002,74.599998,18.799999,75.199997,9716400
11/27/2015,74.68,75.839996,74.559998,18.91,75.639999,5020000
11/25/2015,75.760002,76.480003,74.480003,18.74,74.959999,8216200
11/24/2015,77.760002,78.68,75.199997,19.030001,76.120003,13263800
11/23/2015,77.279999,78.080002,75.199997,18.9,75.599998,11713000
11/20/2015,77.959999,78.519997,76.760002,19.43,77.720001,12464200
11/19/2015,78.519997,81.440002,78.160004,20.110001,80.440002,13239200
11/18/2015,81.68,81.839996,77.639999,19.450001,77.800003,16616800
11/17/2015,78.040001,84.720001,77.599998,20.83,83.32,13695700
11/16/2015,87.559998,88.239998,78.800003,19.75,79,17361300
11/13/2015,82.68,88.279999,82,21.959999,87.839996,22384900
11/12/2015,77.599998,82.440002,76.639999,20.559999,82.239998,17568400
11/11/2015,73.279999,75.599998,73.160004,18.9,75.599998,10379200
11/10/2015,77,77.32,73.440002,18.49,73.959999,11018400
11/9/2015,72.599998,77.32,72.279999,19.030001,76.120003,14777700
11/6/2015,73.800003,75.599998,72.160004,18.040001,72.160004,13778400
11/5/2015,75.32,76.68,73.480003,18.440001,73.760002,13693600
11/4/2015,72.480003,76.080002,72.199997,18.82,75.279999,14663100
11/3/2015,72.32,73.480003,71.120003,18.24,72.959999,10584000
11/2/2015,75.199997,75.519997,70.879997,17.879999,71.519997,11126100
10/30/2015,74.480003,75.559998,73.400002,18.83,75.32,10233500
10/29/2015,74.440002,75.720001,73.519997,18.58,74.32,11290500
10/28/2015,75.199997,77.68,73.080002,18.34,73.360001,17307400
10/27/2015,78.080002,78.120003,75.199997,18.879999,75.519997,13195300
10/26/2015,75.639999,77.199997,74.639999,19.290001,77.160004,12110100
10/23/2015,72,76.040001,71.839996,18.629999,74.519997,18623100
10/22/2015,79,79.040001,73.639999,18.440001,73.760002,19574000
10/21/2015,75.040001,81.559998,74.120003,20.290001,81.160004,20441500
10/20/2015,74,77.160004,72.879997,18.950001,75.800003,16157100
10/19/2015,79,79.279999,73.080002,18.32,73.279999,17110200
10/16/2015,78.239998,81.800003,78.160004,19.690001,78.760002,17204800
10/15/2015,84.040001,84.760002,79.160004,19.9,79.599998,15388600
10/14/2015,84.959999,87.959999,83.239998,21.43,85.720001,15384900
10/13/2015,81.639999,84.480003,78.760002,21,84,16013600
10/12/2015,84.839996,85.68,79.080002,20,80,12770700
10/9/2015,84.800003,87.68,83.879997,21.27,85.080002,12488000
10/8/2015,89.160004,90.199997,84,21.280001,85.120003,16286200
10/7/2015,90.400002,92.559998,89.120003,22.34,89.360001,13175000
10/6/2015,90.32,93.080002,89,22.9,91.599998,12175400
10/5/2015,94.120003,94.400002,90,22.639999,90.559998,12962700
10/2/2015,105.120003,106.120003,96,24.030001,96.120003,19631000
10/1/2015,102.720001,106,101.279999,25.34,101.360001,15188800
9/30/2015,102.839996,105.639999,101.760002,25.6,102.400002,15090200
9/29/2015,106.120003,110.160004,103.480003,26.889999,107.559998,21090900
9/28/2015,103.879997,110.160004,102.919998,26.84,107.360001,22486500
9/25/2015,93.879997,102.720001,93.800003,25.09,100.360001,21006900
9/24/2015,99.800003,104.760002,97.080002,24.440001,97.760002,22184700
9/23/2015,97.519997,98.839996,94.32,23.799999,95.199997,15443600
9/22/2015,96.760002,102.279999,95.32,24.35,97.400002,25159200
9/21/2015,95.68,96.839996,91.839996,23.049999,92.199997,19171800
9/18/2015,96.440002,99.959999,93.040001,24.68,98.720001,22661200
9/17/2015,87.919998,90,80.160004,21.969999,87.879997,31921000
9/16/2015,90.480003,93.440002,88.040001,22.09,88.360001,14293200
9/15/2015,102.760002,103.519997,93.68,23.5,94,16741700
