167.9032258, 180.7419355, 167.9032258, 2.258064516, 9.35483871, -612.9032258, 483.8709677, -806.4516129, -225.8064516, 354.8387097, -419.3548387, -612.9032258, -419.3548387, -1138.0237997492773
39.51612903, 161.483871, 65.19354839, 3.548387097, 10.0, 935.483871, 741.9354839, 32.25806452, 935.483871, 32.25806452, 806.4516129, -483.8709677, -1000.0, -1138.0237997492773
200.0, 200.0, 187.1612903, 9.35483871, 7.419354839, -419.3548387, -225.8064516, 161.2903226, 612.9032258, 225.8064516, 419.3548387, 419.3548387, -483.8709677, -1138.0237997492773
180.7419355, 26.67741935, 78.03225806, 0.0, 10.0, -1000.0, -96.77419355, 1000.0, 32.25806452, 1000.0, -483.8709677, 290.3225806, -935.483871, -1138.0237997492773
52.35483871, 71.61290323, 155.0645161, 6.129032258, 1.935483871, 96.77419355, -290.3225806, 806.4516129, 1000.0, 548.3870968, 161.2903226, -548.3870968, -612.9032258, -1138.0237997492773
7.419354839, 20.25806452, 122.9677419, 5.161290323, 0.322580645, -354.8387097, 806.4516129, 870.9677419, -612.9032258, 483.8709677, -612.9032258, 225.8064516, -354.8387097, -1138.0237997492773
187.1612903, 1.0, 7.419354839, 7.419354839, 7.419354839, 548.3870968, -1000.0, -419.3548387, 741.9354839, 290.3225806, -806.4516129, -161.2903226, -1000.0, -1138.0237997492773
84.4516129, 1.0, 148.6451613, 8.064516129, 9.032258065, 161.2903226, -161.2903226, 96.77419355, -354.8387097, 161.2903226, -32.25806452, -225.8064516, -32.25806452, -1138.0237997492773
110.1290323, 65.19354839, 97.29032258, 0.967741935, 7.741935484, 290.3225806, 96.77419355, -483.8709677, -806.4516129, 1000.0, 612.9032258, 741.9354839, -354.8387097, -1138.0237997492773
129.3870968, 116.5483871, 58.77419355, 7.419354839, 4.838709677, -806.4516129, -354.8387097, -1000.0, -677.4193548, 870.9677419, 612.9032258, -290.3225806, -677.4193548, -1138.0237997492773
45.93548387, 90.87096774, 174.3225806, 5.161290323, 9.35483871, -1000.0, 225.8064516, 806.4516129, 677.4193548, 161.2903226, 354.8387097, 935.483871, -677.4193548, -1138.0237997492773
90.87096774, 110.1290323, 84.4516129, 8.709677419, 1.935483871, -290.3225806, 483.8709677, 354.8387097, 290.3225806, 677.4193548, -870.9677419, -677.4193548, -96.77419355, -1138.0237997492773
161.483871, 7.419354839, 129.3870968, 1.612903226, 3.225806452, -32.25806452, -96.77419355, 96.77419355, 806.4516129, 612.9032258, 96.77419355, 161.2903226, -612.9032258, -1138.0237997492773
65.19354839, 129.3870968, 45.93548387, 7.741935484, 6.451612903, 677.4193548, 483.8709677, 1000.0, 161.2903226, 225.8064516, -161.2903226, 677.4193548, -612.9032258, -1138.0237997492773
39.51612903, 200.0, 161.483871, 6.774193548, 3.548387097, 354.8387097, 483.8709677, 870.9677419, -354.8387097, 870.9677419, -806.4516129, 354.8387097, -806.4516129, -1138.0237997492773
26.67741935, 155.0645161, 78.03225806, 4.193548387, 2.580645161, 419.3548387, 354.8387097, -225.8064516, 419.3548387, 935.483871, -32.25806452, 935.483871, -612.9032258, -1138.0237997492773
200.0, 39.51612903, 110.1290323, 0.967741935, 1.935483871, 741.9354839, -96.77419355, 741.9354839, 96.77419355, 870.9677419, 870.9677419, -806.4516129, -290.3225806, -1138.0237997492773
148.6451613, 161.483871, 135.8064516, 0.0, 5.161290323, 741.9354839, 677.4193548, 161.2903226, 1000.0, 677.4193548, -419.3548387, -32.25806452, -677.4193548, -1138.0237997492773
122.9677419, 45.93548387, 193.5806452, 7.741935484, 0.322580645, 96.77419355, 741.9354839, -419.3548387, -741.9354839, 419.3548387, 419.3548387, -677.4193548, -935.483871, -1138.0237997492773
13.83870968, 200.0, 200.0, 5.161290323, 8.709677419, -612.9032258, 290.3225806, 225.8064516, 161.2903226, 548.3870968, 741.9354839, 290.3225806, -225.8064516, -1138.0237997492773
90.87096774, 45.93548387, 103.7096774, 2.258064516, 7.741935484, -741.9354839, -419.3548387, 806.4516129, 548.3870968, 935.483871, -225.8064516, 225.8064516, -1000.0, -1138.0237997492773
142.2258065, 142.2258065, 58.77419355, 2.258064516, 0.64516129, 548.3870968, -741.9354839, -677.4193548, 1000.0, 161.2903226, 741.9354839, -806.4516129, -354.8387097, -1138.0237997492773
52.35483871, 84.4516129, 200.0, 2.258064516, 3.225806452, 935.483871, 612.9032258, -483.8709677, 290.3225806, 870.9677419, 483.8709677, 96.77419355, -32.25806452, -1138.0237997492773
20.25806452, 45.93548387, 1.0, 6.451612903, 5.806451613, -161.2903226, 32.25806452, 1000.0, 354.8387097, 32.25806452, 354.8387097, -935.483871, -806.4516129, -1138.0237997492773
122.9677419, 13.83870968, 71.61290323, 3.870967742, 10.0, -548.3870968, 225.8064516, 612.9032258, -1000.0, 225.8064516, 612.9032258, -612.9032258, -32.25806452, -1138.0237997492773
33.09677419, 200.0, 39.51612903, 2.580645161, 4.193548387, 612.9032258, 806.4516129, -290.3225806, -548.3870968, 741.9354839, -870.9677419, 32.25806452, -1000.0, -1138.0237997492773
116.5483871, 39.51612903, 52.35483871, 8.709677419, 9.032258065, -483.8709677, -806.4516129, -483.8709677, 741.9354839, 741.9354839, 290.3225806, -354.8387097, -612.9032258, -1138.0237997492773
1.0, 1.0, 52.35483871, 2.903225806, 8.064516129, 32.25806452, -935.483871, 1000.0, 483.8709677, 870.9677419, 548.3870968, -612.9032258, -225.8064516, -1138.0237997492773
