"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,
Number variables,8,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,
,,,,,,,,
ASSUMPTIONS,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,BuyFactor,SellFactor,SMA1Coef,SMA2Coef,SMA3Coef,SMA4Coef
"Variable Type [Continuous, Qualitative, Increment]",C,C,C,C,C,C,C,C
"Lower bound [C,I], or levels [Q]",1,1,-100,-100,-1000,-1000,-1000,-1000
"Upper bound [C,I], or NA [Q]",200,200,100,100,1000,1000,1000,1000
,,,,,,,,
Point,SMA1_Period,SMA2_Period,BuyFactor,SellFactor,SMA1Coef,SMA2Coef,SMA3Coef,SMA4Coef
90,13.83870968,122.9677419,16.12903226,16.12903226,677.4193548,-677.4193548,96.77419355,-354.8387097
91,52.35483871,20.25806452,35.48387097,-35.48387097,-741.9354839,290.3225806,870.9677419,1000
92,26.67741935,155.0645161,-22.58064516,-16.12903226,-483.8709677,419.3548387,354.8387097,-225.8064516
93,71.61290323,26.67741935,-67.74193548,41.93548387,548.3870968,-161.2903226,290.3225806,-741.9354839
94,167.9032258,180.7419355,67.74193548,-54.83870968,870.9677419,-612.9032258,483.8709677,-806.4516129
95,122.9677419,116.5483871,-87.09677419,-87.09677419,806.4516129,-161.2903226,1000,-96.77419355
96,122.9677419,45.93548387,93.5483871,54.83870968,-935.483871,96.77419355,741.9354839,-419.3548387
97,103.7096774,135.8064516,-16.12903226,54.83870968,-225.8064516,-935.483871,-225.8064516,-1000
98,13.83870968,110.1290323,74.19354839,-74.19354839,935.483871,354.8387097,-741.9354839,548.3870968
99,20.25806452,161.483871,-3.225806452,-93.5483871,-290.3225806,1000,548.3870968,806.4516129
100,174.3225806,193.5806452,61.29032258,93.5483871,290.3225806,225.8064516,1000,483.8709677
101,97.29032258,33.09677419,22.58064516,80.64516129,-677.4193548,870.9677419,32.25806452,-483.8709677
102,1,161.483871,87.09677419,16.12903226,-32.25806452,-1000,1000,-483.8709677
103,135.8064516,1,61.29032258,41.93548387,96.77419355,-548.3870968,-870.9677419,-612.9032258
104,200,200,87.09677419,87.09677419,483.8709677,-419.3548387,-225.8064516,161.2903226
105,174.3225806,1,-74.19354839,-29.03225806,-612.9032258,483.8709677,612.9032258,161.2903226
106,7.419354839,174.3225806,-48.38709677,-9.677419355,-419.3548387,-806.4516129,935.483871,32.25806452
107,26.67741935,174.3225806,9.677419355,-35.48387097,612.9032258,677.4193548,741.9354839,612.9032258
108,180.7419355,110.1290323,-3.225806452,-48.38709677,-935.483871,-96.77419355,-935.483871,-225.8064516
109,52.35483871,33.09677419,-41.93548387,-87.09677419,-225.8064516,419.3548387,-935.483871,225.8064516
110,155.0645161,58.77419355,-22.58064516,67.74193548,-741.9354839,1000,-32.25806452,-32.25806452
111,200,122.9677419,54.83870968,-41.93548387,225.8064516,-806.4516129,32.25806452,677.4193548
112,110.1290323,122.9677419,29.03225806,-22.58064516,419.3548387,935.483871,677.4193548,1000
113,200,90.87096774,-54.83870968,22.58064516,-870.9677419,-290.3225806,-870.9677419,548.3870968
114,33.09677419,39.51612903,54.83870968,-67.74193548,-1000,-677.4193548,-548.3870968,290.3225806
115,52.35483871,148.6451613,29.03225806,54.83870968,548.3870968,161.2903226,-612.9032258,354.8387097
116,200,78.03225806,29.03225806,93.5483871,-225.8064516,-612.9032258,806.4516129,32.25806452
117,71.61290323,78.03225806,-16.12903226,-93.5483871,483.8709677,-96.77419355,-419.3548387,548.3870968
118,174.3225806,58.77419355,87.09677419,-3.225806452,870.9677419,741.9354839,-354.8387097,-161.2903226
119,58.77419355,84.4516129,54.83870968,67.74193548,1000,290.3225806,290.3225806,870.9677419
120,122.9677419,180.7419355,-9.677419355,29.03225806,96.77419355,870.9677419,806.4516129,-741.9354839
121,13.83870968,45.93548387,-35.48387097,67.74193548,612.9032258,-483.8709677,-1000,-870.9677419
122,110.1290323,200,-87.09677419,100,-32.25806452,677.4193548,-290.3225806,-870.9677419
123,122.9677419,58.77419355,54.83870968,80.64516129,-419.3548387,-32.25806452,483.8709677,741.9354839
124,148.6451613,33.09677419,-80.64516129,9.677419355,419.3548387,-290.3225806,419.3548387,-548.3870968
125,155.0645161,110.1290323,-74.19354839,48.38709677,677.4193548,-548.3870968,-290.3225806,419.3548387
126,174.3225806,161.483871,-29.03225806,-74.19354839,-935.483871,870.9677419,870.9677419,-1000
127,1,200,-41.93548387,-35.48387097,806.4516129,-741.9354839,96.77419355,-32.25806452
128,97.29032258,167.9032258,-9.677419355,16.12903226,870.9677419,-419.3548387,677.4193548,-612.9032258
129,155.0645161,13.83870968,74.19354839,16.12903226,-225.8064516,161.2903226,32.25806452,870.9677419
130,161.483871,78.03225806,-48.38709677,-74.19354839,96.77419355,741.9354839,161.2903226,-548.3870968
131,26.67741935,129.3870968,100,35.48387097,870.9677419,225.8064516,935.483871,354.8387097
132,180.7419355,26.67741935,-22.58064516,-100,1000,-1000,-96.77419355,1000
133,97.29032258,97.29032258,9.677419355,-16.12903226,354.8387097,-548.3870968,-677.4193548,-161.2903226
134,142.2258065,110.1290323,41.93548387,100,32.25806452,1000,-96.77419355,870.9677419
135,52.35483871,110.1290323,-35.48387097,-16.12903226,-419.3548387,-354.8387097,-419.3548387,-419.3548387
136,39.51612903,155.0645161,-100,87.09677419,806.4516129,-225.8064516,-1000,483.8709677
137,135.8064516,200,93.5483871,67.74193548,-483.8709677,548.3870968,548.3870968,-1000
138,129.3870968,135.8064516,-74.19354839,-100,96.77419355,290.3225806,-1000,96.77419355
139,65.19354839,129.3870968,-54.83870968,54.83870968,290.3225806,677.4193548,483.8709677,1000
140,39.51612903,90.87096774,-29.03225806,100,-612.9032258,-870.9677419,32.25806452,-935.483871
141,78.03225806,78.03225806,3.225806452,80.64516129,-32.25806452,483.8709677,-741.9354839,-419.3548387
142,116.5483871,33.09677419,35.48387097,-74.19354839,677.4193548,-161.2903226,-225.8064516,-225.8064516
143,1,122.9677419,93.5483871,-9.677419355,-677.4193548,1000,290.3225806,612.9032258
144,1,39.51612903,-87.09677419,-61.29032258,-806.4516129,290.3225806,-870.9677419,419.3548387
145,84.4516129,13.83870968,-100,-74.19354839,483.8709677,-677.4193548,483.8709677,-741.9354839
146,187.1612903,135.8064516,35.48387097,22.58064516,935.483871,32.25806452,225.8064516,-96.77419355
147,103.7096774,174.3225806,48.38709677,48.38709677,-612.9032258,290.3225806,-548.3870968,-677.4193548
148,155.0645161,39.51612903,22.58064516,-3.225806452,483.8709677,-870.9677419,870.9677419,-612.9032258
149,167.9032258,135.8064516,-29.03225806,-41.93548387,-354.8387097,-225.8064516,741.9354839,-677.4193548
150,65.19354839,58.77419355,-74.19354839,-74.19354839,-1000,935.483871,-870.9677419,-870.9677419
151,13.83870968,148.6451613,54.83870968,41.93548387,806.4516129,-1000,870.9677419,612.9032258
152,187.1612903,103.7096774,-41.93548387,3.225806452,-1000,741.9354839,483.8709677,96.77419355
153,129.3870968,13.83870968,48.38709677,-9.677419355,-290.3225806,-483.8709677,-225.8064516,1000
154,110.1290323,193.5806452,-100,-29.03225806,-161.2903226,96.77419355,-677.4193548,741.9354839
155,187.1612903,122.9677419,-100,61.29032258,-32.25806452,290.3225806,806.4516129,-225.8064516
156,71.61290323,135.8064516,80.64516129,67.74193548,-677.4193548,-677.4193548,-354.8387097,483.8709677
157,148.6451613,1,100,-3.225806452,1000,-161.2903226,96.77419355,-1000
158,161.483871,155.0645161,100,100,548.3870968,-483.8709677,483.8709677,-354.8387097
159,45.93548387,45.93548387,9.677419355,-41.93548387,290.3225806,870.9677419,-225.8064516,870.9677419
160,1,52.35483871,-67.74193548,48.38709677,-354.8387097,-870.9677419,-741.9354839,-96.77419355
161,103.7096774,65.19354839,3.225806452,22.58064516,225.8064516,1000,870.9677419,-354.8387097
162,200,13.83870968,93.5483871,-54.83870968,612.9032258,-354.8387097,-548.3870968,-96.77419355
163,135.8064516,161.483871,54.83870968,-87.09677419,-870.9677419,677.4193548,-161.2903226,354.8387097
164,1,97.29032258,35.48387097,-87.09677419,-548.3870968,-96.77419355,-1000,870.9677419
165,71.61290323,187.1612903,74.19354839,-9.677419355,-96.77419355,870.9677419,-96.77419355,-96.77419355
166,20.25806452,78.03225806,22.58064516,-48.38709677,-548.3870968,290.3225806,-354.8387097,-806.4516129
167,174.3225806,7.419354839,16.12903226,35.48387097,354.8387097,1000,-1000,-612.9032258
168,180.7419355,200,-54.83870968,-54.83870968,-96.77419355,-935.483871,32.25806452,-741.9354839
169,155.0645161,167.9032258,-61.29032258,-41.93548387,161.2903226,-612.9032258,225.8064516,-225.8064516
170,78.03225806,58.77419355,9.677419355,3.225806452,-354.8387097,96.77419355,1000,290.3225806
171,39.51612903,52.35483871,-9.677419355,-54.83870968,419.3548387,-677.4193548,-677.4193548,96.77419355
172,142.2258065,78.03225806,-100,48.38709677,354.8387097,161.2903226,677.4193548,-32.25806452
173,7.419354839,187.1612903,-54.83870968,9.677419355,1000,548.3870968,-290.3225806,-483.8709677
174,161.483871,116.5483871,16.12903226,-22.58064516,612.9032258,806.4516129,-870.9677419,225.8064516
175,129.3870968,33.09677419,-48.38709677,-29.03225806,225.8064516,-32.25806452,290.3225806,-612.9032258
176,103.7096774,116.5483871,74.19354839,74.19354839,-290.3225806,612.9032258,741.9354839,96.77419355
177,142.2258065,180.7419355,-16.12903226,-29.03225806,-935.483871,-225.8064516,1000,1000
178,97.29032258,110.1290323,93.5483871,35.48387097,225.8064516,-1000,419.3548387,-870.9677419
179,52.35483871,167.9032258,-93.5483871,-3.225806452,741.9354839,1000,-548.3870968,-741.9354839
180,116.5483871,90.87096774,-67.74193548,67.74193548,-1000,419.3548387,870.9677419,-677.4193548
181,116.5483871,13.83870968,-3.225806452,29.03225806,-419.3548387,548.3870968,290.3225806,483.8709677
182,116.5483871,200,41.93548387,-41.93548387,-806.4516129,935.483871,1000,96.77419355
183,45.93548387,142.2258065,41.93548387,16.12903226,-290.3225806,483.8709677,419.3548387,-225.8064516
184,167.9032258,200,80.64516129,-3.225806452,96.77419355,419.3548387,677.4193548,741.9354839
185,78.03225806,52.35483871,54.83870968,100,-483.8709677,-161.2903226,741.9354839,-483.8709677
186,167.9032258,142.2258065,29.03225806,-29.03225806,806.4516129,677.4193548,-483.8709677,-935.483871
187,39.51612903,71.61290323,-67.74193548,3.225806452,225.8064516,225.8064516,-96.77419355,548.3870968
188,33.09677419,142.2258065,-100,100,-677.4193548,-548.3870968,1000,225.8064516
189,58.77419355,20.25806452,61.29032258,-93.5483871,32.25806452,935.483871,-290.3225806,-225.8064516
190,45.93548387,167.9032258,80.64516129,-87.09677419,-419.3548387,161.2903226,-806.4516129,1000
191,20.25806452,187.1612903,-29.03225806,-61.29032258,548.3870968,-806.4516129,-1000,290.3225806
192,200,45.93548387,-29.03225806,-93.5483871,-161.2903226,548.3870968,-32.25806452,419.3548387
193,180.7419355,65.19354839,-29.03225806,-9.677419355,741.9354839,354.8387097,419.3548387,96.77419355
194,180.7419355,174.3225806,-67.74193548,-61.29032258,-741.9354839,870.9677419,-483.8709677,-290.3225806
195,122.9677419,148.6451613,61.29032258,-48.38709677,354.8387097,-354.8387097,-32.25806452,806.4516129
196,1,110.1290323,48.38709677,80.64516129,1000,96.77419355,161.2903226,-612.9032258
197,129.3870968,174.3225806,100,74.19354839,677.4193548,-935.483871,-677.4193548,483.8709677
198,20.25806452,135.8064516,-41.93548387,80.64516129,-161.2903226,935.483871,-419.3548387,677.4193548
199,90.87096774,26.67741935,9.677419355,-29.03225806,32.25806452,419.3548387,161.2903226,548.3870968
200,167.9032258,122.9677419,-9.677419355,-61.29032258,-161.2903226,-32.25806452,-290.3225806,870.9677419
201,148.6451613,187.1612903,41.93548387,22.58064516,-677.4193548,290.3225806,-741.9354839,-870.9677419
202,7.419354839,33.09677419,100,22.58064516,-290.3225806,677.4193548,-354.8387097,-32.25806452
203,174.3225806,13.83870968,3.225806452,54.83870968,-806.4516129,32.25806452,806.4516129,-806.4516129
204,71.61290323,110.1290323,-87.09677419,-41.93548387,96.77419355,-741.9354839,-677.4193548,-1000
205,7.419354839,90.87096774,-100,54.83870968,-483.8709677,870.9677419,-32.25806452,96.77419355
206,84.4516129,200,-9.677419355,80.64516129,612.9032258,-225.8064516,-806.4516129,-161.2903226
207,167.9032258,1,-67.74193548,-80.64516129,-483.8709677,-419.3548387,1000,-354.8387097
208,71.61290323,97.29032258,54.83870968,-100,-741.9354839,-935.483871,419.3548387,225.8064516
209,1,135.8064516,74.19354839,-80.64516129,354.8387097,548.3870968,-612.9032258,-741.9354839
210,161.483871,161.483871,74.19354839,9.677419355,-1000,-806.4516129,612.9032258,-161.2903226
211,84.4516129,84.4516129,-74.19354839,9.677419355,935.483871,-354.8387097,96.77419355,1000
212,187.1612903,1,-93.5483871,48.38709677,483.8709677,548.3870968,-1000,-419.3548387
213,20.25806452,58.77419355,80.64516129,87.09677419,-806.4516129,-96.77419355,-548.3870968,-935.483871
214,135.8064516,65.19354839,22.58064516,-67.74193548,677.4193548,-290.3225806,741.9354839,677.4193548
215,193.5806452,142.2258065,35.48387097,93.5483871,-935.483871,806.4516129,96.77419355,-806.4516129
216,84.4516129,174.3225806,67.74193548,-67.74193548,161.2903226,96.77419355,-935.483871,-32.25806452
217,84.4516129,103.7096774,87.09677419,-54.83870968,-290.3225806,290.3225806,935.483871,-419.3548387
218,142.2258065,187.1612903,29.03225806,-100,870.9677419,32.25806452,-677.4193548,-354.8387097
219,33.09677419,129.3870968,-93.5483871,-100,612.9032258,354.8387097,-290.3225806,741.9354839
220,155.0645161,122.9677419,-3.225806452,-35.48387097,935.483871,225.8064516,-548.3870968,32.25806452
221,52.35483871,7.419354839,-67.74193548,100,-161.2903226,-1000,-225.8064516,-161.2903226
222,20.25806452,90.87096774,48.38709677,-35.48387097,354.8387097,-225.8064516,419.3548387,-290.3225806
223,193.5806452,65.19354839,-41.93548387,-29.03225806,-290.3225806,-612.9032258,-1000,-161.2903226
224,129.3870968,148.6451613,74.19354839,-16.12903226,-612.9032258,-96.77419355,-870.9677419,32.25806452
225,20.25806452,167.9032258,-87.09677419,22.58064516,-1000,-483.8709677,741.9354839,870.9677419
226,116.5483871,45.93548387,-22.58064516,-67.74193548,-290.3225806,-354.8387097,-677.4193548,-612.9032258
227,39.51612903,110.1290323,80.64516129,29.03225806,-32.25806452,-612.9032258,612.9032258,290.3225806
228,200,71.61290323,-22.58064516,48.38709677,870.9677419,483.8709677,290.3225806,-935.483871
229,71.61290323,1,16.12903226,80.64516129,-806.4516129,-354.8387097,548.3870968,-32.25806452
230,45.93548387,187.1612903,61.29032258,-22.58064516,-548.3870968,-290.3225806,-483.8709677,-1000
231,200,39.51612903,9.677419355,-80.64516129,-612.9032258,741.9354839,-96.77419355,741.9354839
232,78.03225806,180.7419355,100,61.29032258,225.8064516,806.4516129,-225.8064516,806.4516129
233,174.3225806,148.6451613,-48.38709677,-100,-1000,-161.2903226,-419.3548387,419.3548387
234,161.483871,71.61290323,35.48387097,74.19354839,419.3548387,-741.9354839,-32.25806452,-419.3548387
235,103.7096774,45.93548387,-48.38709677,87.09677419,-548.3870968,-612.9032258,1000,-290.3225806
236,65.19354839,180.7419355,29.03225806,-41.93548387,-32.25806452,-161.2903226,870.9677419,161.2903226
237,52.35483871,78.03225806,16.12903226,29.03225806,1000,677.4193548,-677.4193548,-290.3225806
238,187.1612903,39.51612903,-74.19354839,41.93548387,-419.3548387,1000,354.8387097,-1000
239,187.1612903,180.7419355,3.225806452,9.677419355,-225.8064516,-483.8709677,161.2903226,677.4193548
240,1,7.419354839,22.58064516,-54.83870968,225.8064516,-483.8709677,677.4193548,-935.483871
241,13.83870968,200,100,3.225806452,741.9354839,-612.9032258,290.3225806,225.8064516
242,103.7096774,187.1612903,-61.29032258,100,290.3225806,419.3548387,-612.9032258,935.483871
243,180.7419355,90.87096774,87.09677419,-87.09677419,612.9032258,-806.4516129,483.8709677,-612.9032258
244,58.77419355,122.9677419,-87.09677419,54.83870968,-548.3870968,483.8709677,-806.4516129,-612.9032258
245,45.93548387,26.67741935,3.225806452,35.48387097,483.8709677,-806.4516129,677.4193548,419.3548387
246,78.03225806,129.3870968,-61.29032258,16.12903226,1000,-870.9677419,-419.3548387,96.77419355
247,161.483871,1,-61.29032258,-16.12903226,870.9677419,96.77419355,870.9677419,419.3548387
248,161.483871,193.5806452,48.38709677,29.03225806,-806.4516129,-935.483871,-935.483871,677.4193548
249,110.1290323,65.19354839,-3.225806452,-80.64516129,548.3870968,290.3225806,96.77419355,-483.8709677
250,110.1290323,148.6451613,-22.58064516,61.29032258,96.77419355,-870.9677419,612.9032258,870.9677419
251,45.93548387,58.77419355,-87.09677419,-54.83870968,32.25806452,806.4516129,354.8387097,32.25806452
252,200,103.7096774,-9.677419355,-74.19354839,-354.8387097,1000,-419.3548387,1000
253,1,84.4516129,9.677419355,100,161.2903226,-290.3225806,-806.4516129,96.77419355
254,129.3870968,1,-100,-54.83870968,-1000,1000,225.8064516,-290.3225806
255,52.35483871,122.9677419,-22.58064516,-80.64516129,-870.9677419,870.9677419,225.8064516,483.8709677
256,20.25806452,200,74.19354839,41.93548387,1000,483.8709677,-161.2903226,-354.8387097
257,116.5483871,167.9032258,29.03225806,-9.677419355,354.8387097,-935.483871,-290.3225806,548.3870968
258,45.93548387,135.8064516,100,-74.19354839,419.3548387,-32.25806452,1000,935.483871
259,193.5806452,78.03225806,41.93548387,67.74193548,741.9354839,96.77419355,354.8387097,-483.8709677
260,90.87096774,135.8064516,-80.64516129,48.38709677,-290.3225806,-419.3548387,32.25806452,290.3225806
261,142.2258065,1,-29.03225806,-67.74193548,-32.25806452,612.9032258,483.8709677,548.3870968
262,142.2258065,52.35483871,74.19354839,-22.58064516,-741.9354839,-741.9354839,935.483871,741.9354839
263,65.19354839,148.6451613,-29.03225806,-29.03225806,870.9677419,290.3225806,-161.2903226,-290.3225806
